米兰达·哈特/汤姆·艾利斯/派翠西亚·霍吉/萨拉·哈德兰/James Holmes/莎莉·菲利普斯,1275224/1274544/1028021/1275939/1325347/1134765
米兰达·哈特,1275224
Gastone Moschin/Barbara Bouchet/Mario Adorf,*/*/*
埃玛·克瑞姆悌克/Francesco Golisano/保罗·斯陶帕,1043075/*/1018955
吉乔·阿尔贝蒂/安德里亚·博斯卡/朱塞佩·塞德纳/皮娅·英格丽波斯/弗兰切斯卡·茵奥迪/菲利波·尼格鲁/贝博·斯托蒂,1056824/1010831/1075959/1376546/1037204/1037267/1160334
Carlo Cabrini/Anna Canzi,*/*
华特·迪士尼,1036330
Clarence Nash,*
董浩/李扬,1318435/1316809
NotDefined,NotDefined
加布里埃尔·伯恩/马西娅·盖伊·哈登/约翰·特托罗/阿尔伯特·芬尼/史蒂夫·布西密,1044881/1025195/1031851/1048153/1054409
瓦赫坦·基加比泽/伏龙泽克·姆克尔强/Yelena Proklova/叶甫盖尼·列昂诺夫/Kote Daushvili/Marina Dyuzheva/Archil Gomiashvili/弗拉基米尔·巴索夫/瓦莲京娜·季托娃/鲍里斯拉夫·布隆杜科夫,1108703/1117950/1126682/1116823/1084509/1081318/1097814/1025629/1149368/1070796
Paul Bernard Françoise Rosay André Alerme,*
Romane Bohringer/Elsa Zylberstein,*/*
海伦·米伦/欧姆·普瑞/曼尼什·达亚尔/夏洛特·勒·邦/阿米特·沙阿/法尔扎纳·杜阿·鄂雷恩/米歇尔·布朗/克莱门特·史鲍尼/樊尚·埃尔巴兹/玖熹·查瓦拉,1054390/1054290/1259981/1330092/1342058/1342059/1000661/1297549/1005299/1041257
Pinto Colvig/Walt Disney,*/*
艾伦·扬/韦恩·艾尔温/哈尔·史密斯/Will Ryan,1041255/1005052/1049969/1144839
Wayne Allwine/Tony Anselmo/Bill Farmer/Tress MacNeille/Russi Taylor,*/*/*/*/*
Edgar Bergen/Dinah Shore/Charlie McCarthy,*/*/*
James MacDonald,1125013
Misty Mundae/Julian Wells/Mario Duchi,*/*/*
詹妮弗·哈德森/Skylan Brooks/Ethan Dizon/阿德沃尔·阿吉纽依-艾格拜吉/乔丁·斯巴克斯,1049673/*/*/1060757/1036648
迈克尔·福思/大卫·荣亨伯格/吉塞拉·萨赫/乌苏拉·斯特劳斯/克里斯汀·凯恩/维克多·阿尔玛/马库斯·霍赫霍丁格,1320353/1320354/1320355/1305660/1320357/1320358/1320359
丹尼·伯恩/约翰·迪·玛吉欧/Garance Lagraa/Charlie Girerd/马修·莫迪恩/洛朗·加默隆/华莱士·肖恩/皮埃尔·里夏尔/Jean-Pierre Coffe/Amanda Misquez/Vincent Agnello/友兰达·梦露/Christopher Alexander/缪缪/Romain Bouteille,1009442/1049627/*/*/1002720/1093246/1040504/1022991/1078801/*/*/1032335/1005289/1123741/1075656
六角精児/萩原聖人/市川染五郎/水谷豊/寺脇康文,*/*/*/*/*
孙俪/黄轩/方中信/刘涛/马苏/高云翔/祖峰/巩峥/姜宏波/孙茜/蒋欣/赵文瑄/斓曦/曾虹畅/徐百卉/徐梵溪/郭昊伦/毛俊杰/赵立新/曹卫宇/曹征/朱一龙/张钧涵/郑业成/马思纯/宋佳伦/李蓓蕾,1004856/1276105/1033102/1011562/1275459/1314643/1313650/1316044/1274900/1318082/1314821/1018759/1317263/1318860/1316554/1316792/1318247/1315624/1312817/1337942/1318180/1318883/1318169/1342439/1275243/1318018/1355742
阿米尔·汗/卡琳娜·卡普尔/拉妮·玛克赫吉/Subrat Dutta/Raj Kumar Yadav/Om Prakash,1031931/1049635/1000191/*/*/*
莫文蔚/曾志伟/陈奕迅/檀健次/蒋雯丽/段博文/马思纯,1018248/1002862/1023424/*/1020487/1313011/1275243
约翰尼·德普/约翰·特托罗/玛丽亚·贝罗/蒂莫西·赫顿/查尔斯·达顿/兰·卡琉,1054456/1031851/1002674/1025207/1054587/1027942
陈飞宇/欧阳娜娜/邹元清/张诚航/欧豪/米咪/咏梅/曹卫宇/张瑶,1366646/1336314/1375319/1374059/1337644/1358978/1276041/1337942/1318734
陈哲远/李兰迪/余芷慧/刘剑羽/梁宝羚/韩昕妤/张延/米咪/郑凯/房程程,1363943/1330228/1371723/1371722/1371724/1373451/1312915/1358978/1316093/1336344
朴海镇/朴圣雄/金敏贞/蔡贞安/延政勋/千虎珍/张铉诚/太仁浩/郑满植/李施彦,1275146/1327932/1105881/1052370/1043135/1051837/1011152/1350944/1327294/1360299
蕾雅·赛杜/梅尔维尔·珀波/克洛蒂尔德·埃斯姆/Adriano Luz/Maria João Bastos/雷卡杜·佩雷拉,1009295/1004891/1023159/1122750/1190972/1050922
NotDefined,NotDefined
kang vorakorn/娜塔扎瑞·抔勒威查固,*/1348546
娜塔扎瑞·抔勒威查固/瓦拉甘·希瑞嵩/巴特潘·忽栓/钟朋·阿卢迪吉朋/皮拉瓦·山坡提拉,1348546/1375786/1351864/1365175/1363286
本郷功次郎/小林直美/毛利郁子,*/*/*
广末凉子/小林薰/岸本加世子/石田百合子/伊藤英明/金子贤,1098533/1051523/1015070/1028681/1023316/1029660
Ber Fox/Casey Graf,*/*
志田未来/佐佐木藏之介/本仮屋唯佳/池津祥子/升毅/林丹丹/龙星凉/堀内敬子/吹越满,1045964/1006339/1051533/1316192/1038067/1274827/1275621/1021383/1008302
池晟/黄正音/李多喜/裴秀彬,1033776/1275523/1326710/1314538
生田斗真/冈田将生/吉川晃司/松坂桃李/栗山千明/织田梨沙/椎名桔平/大森南朋/中川雅也/平山祐介/木南晴夏/大仓孝二,1180142/1274453/1107299/1265728/1027322/1366811/1009777/1005286/1042693/1043488/1275356/1011644
刘智泰/尹珍序,1167498/1023410
Defconn/张水院/Boom/安率滨/郑艺琳/宋多惠/宋珠熙/朴是炫/多艺/申智秀/金珍熙/郑多恩/朱敏希,*/*/*/*/*/*/1349969/*/*/*/*/*/1359539
三浦友和,1008191
丹尼斯·海斯伯特/Regina Taylor/奥德瑞·玛丽·安德森/马克斯·马蒂尼/埃比·布拉梅尔/迈克尔·埃尔比/斯考特·佛雷/迈克尔·奥尼尔/Valerie Landsburg/亚当·列贝曼,1019056/1156810/1192864/1088351/1207268/1318827/1009323/1314617/1023057/1124821
王志文/唐高齐/马世祥,*/*/*
安妮·维亚泽姆斯基/Henri de Maublanc/Xuan Lindenmeyer,1045468/*/*
Song Jeong-eun (송정은)/Baek Ma-ri (백마리)/Park Min-cheol (박민철),*/*/*
菲利普·贝克·霍尔,1049779
小泉孝太郎/福田沙纪/佐藤江梨子/石井正则/中尾明庆/荒井萌/波瑠,1194246/1051321/1175193/1001643/1275331/1275840/1275819
Margaret O'Brien/Herbert Marshall/Dean Stockwell,*/*/*
Sarah Hollis Andrews/John Woodnutt/Hope Johnstone/David Patterson,*/*/*/*
Gennie James/德里克·雅各比/Jadrien Steele/科林·费尔斯/Irina Brook/巴莱特·奥利佛,1104267/1027866/1149160/1031223/*/1049646
凯特·马伯里/海登·普劳斯/安德鲁·诺/玛吉·史密斯/Laura Crossley/约翰·林奇/Walter Sparrow/伊莲娜·雅各布/Frank Baker/Valerie Hill/Andrea Pickering/Peter Moreton/Arthur Spreckley/Colin Bruce/Parsan Singh,1031882/1294952/1107582/1013798/1076919/1054701/1159632/1010668/*/*/*/1131646/*/*/*
西田尚美/利重刚/角替和枝/鹤田忍,1006093/1023947/1030337/1008965
玄彬/河智苑/尹相铉/金莎朗/刘仁娜/白智英/金成伍/李钟硕/崔允素/张瑞元/韩艺媛/郑仁基/李俊赫/孙艺珍/李必立,1028380/1032501/1275402/1014909/1314862/*/*/1313576/*/*/*/1320459/1314635/1014295/1313543
钟汉良/谭维维/安七炫/左岩,1274318/1316545/1030168/1322970
罗飞扬,1359997
阿米尔·汗/泽伊拉·沃西姆/Meher Vij/Raj Arjun/Tirth Sharma/Kabir Sheikh/Farrukh Jaffer,1031931/1373292/1350827/*/*/*/*
斯图尔特·格兰杰/雷夫·瓦朗/米基·鲁尼/艾德·拜恩斯/亨利·席尔瓦/Spela Rozin/William Campbell/Helmo Kindermann/Enzo Fiermonte/Peter Coe/Nan Morris/Helmuth Schneider/Giulio Marchetti,1048200/1007173/1054487/1025309/1049918/1146821/*/1104637/1080147/1073987/*/1038099/1124500
曹承佑/裴斗娜/李俊赫/申惠善/朴镇宇/崔秉默/李璟荣/刘在明/尹世雅/徐东元/朴顺天/严孝燮/尹敬浩,1005435/1057004/1314635/1352669/1376719/1376009/1039491/1376010/1319907/1348280/1339785/1328840/1355317
鲁妮·玛拉/提奥·詹姆斯/艾丹·特纳/艾瑞克·巴纳/瓦妮莎·雷德格瑞夫/杰克·莱诺/汤姆-沃恩-劳勒/尼卡·麦圭根,1274969/1314251/1018162/1016693/1004576/1326135/1332428/1335086
科斯塔斯·曼迪勒/唐德尔·怀特菲尔德/迪娜·迈耶/保罗·吉尔福伊尔,1049669/1162033/1036357/1054721
亨利·卡维尔/阿米·汉莫/艾丽西亚·维坎德/西尔维斯特·格罗特/休·格兰特/杰瑞德·哈里斯/伊丽莎白·德比茨基/克里斯蒂安·贝克尔/豪尔赫·莱昂·马丁内斯/卢卡·卡尔瓦尼/大卫·贝克汉姆/丹尼尔·韦斯特伍德,1044713/1049997/1233154/1285548/1003493/1049700/1322172/1041227/1340070/1022836/1044927/1346573
陈翔/张佑赫/金素恩,*/*/1050929
田华/刑吉田/王心刚,1181025/*/1163063
巴斯尔·拉斯博/尼格尔·布鲁斯/莱昂内尔·阿特威尔,1019116/1007156/1032550
上野树里/崔胜铉/福田沙纪/刘仁娜/金姜贤/李载允/申原昊/贺来贤人/郑柔美/高素熙/小出惠介,1018591/1275472/1051321/1314862/1342496/1336343/1320062/1275257/1275329/*/1033257
Woody Brown/Rochelle Swanson/May Karasun,*/*/*
蒂莫西·斯波/菲利斯·洛根/布兰达·布莱斯/克莱尔·拉什布鲁克/玛丽安娜·琼-巴普蒂斯特/伊丽莎白·贝林顿/米歇尔·奥斯丁  /李·罗斯/莱丝利·曼维尔/罗恩·库克/Emma Amos/布莱恩·博维尔/Trevor Laird/Clare Perkins/Elias Perkins McCook,1031872/1115951/1032036/1343274/1055527/1065032/1319597/1319224/1032219/1349516/1056335/1067495/*/*/*
Gennaro Pisano/Marilyn Buferd,*/*
阿利克斯·迪米崔德斯/安娜·托芙/杰基·韦佛,*/*/*
詹姆斯·斯派德/玛吉·吉伦哈尔/杰瑞米·戴维斯/莱斯莉·安·华伦/史蒂芬·麦克哈蒂/帕特里克·波查/杰西卡·塔克/Michael Mantell/Sabrina Grdevich/Lacey Kohl,1006968/1027775/1027205/1025231/1007032/1036621/1149131/*/*/*
安以轩/汪东城/郭德纲/宁桓宇/陈欣淇,1275280/1275869/1274305/1340457/1344518
NotDefined,NotDefined
NotDefined,NotDefined
史蒂夫·布西密/西耶娜·米勒/Michael Buscemi/塔拉·爱德丝/David Schechter/Molly Griffith/Elizabeth Bracco/James Villemaire/Jackson Loo/Craig muMs Grant/Doc Dougherty/Donna Hanover/Wayne Wilcox/Danny Schechter/Philippe Vonlanthen,1054409/1003485/*/1014422/1311169/1218241/1343758/*/*/*/*/1102367/1186498/1296833/1185977
金喜爱/刘亚仁/沈惠珍/朴赫权/庆收真/金惠恩/金昌完,1047700/1246859/1314845/1332657/1339321/1322208/1316404
赵润峰/甘雨洲/徐月杰,*/1355205/*
陈思思/江汉/翁午/蒋平/石磊/姜明,1313892/1274571/*/*/*/*
Jean-Claude Van Damme/Charlton Heston/Sofia Milos/Brian Thompson/Ben Cross,*/*/*/*/*
苏有朋/吴佩慈/胡明/林龙麒,1050540/1028811/1275967/1316881
苏有朋/杨坤/倪虹洁/周韦彤/吴辰君/毛俊杰/孙一理,1050540/1316041/1274649/1275947/1023550/1315624/1316040
宋康昊/孔侑/韩智敏/严泰久/申成禄/李秉宪,1031238/1011009/1042315/1345798/1324616/1105108
泰格·诺塔洛/诺亚·哈普斯特/约翰·罗斯曼/凯西·威尔逊/贝丝·博凡特/玛莎·麦迪逊/马德琳·博塔尼/凯瑟琳·卡兰,1288431/1334793/1018318/1216652/1233218/1213231/1360893/1010112
瑞恩·雷诺兹/本·门德尔森/简·麦克尼尔/特瑞·韦伯/阿尔法·伍达德/西耶娜·米勒/罗宾·薇格特/因迪戈/詹姆斯·托贝克/亨特·巴克,1053623/1000248/1333618/1339892/1041159/1003485/1010614/1130164/1036897/1344028
全度妍/宋康昊/赵勇进/金英在/鲜正烨,1067813/1031238/1039424/1327560/*
郭富城/赵丽颖/张翰/朱一龙/张蓝心/任达华/于晓光,1041390/1275620/1031500/1318883/1324267/1031194/1321977
约翰·韦恩/珍妮特·利/杰伊·C·弗利朋,1017917/1010616/1032334
茅瑛/谭道良/成龙/陈星/王恩姬/韩英杰,1050373/1322410/1054531/1033057/*/1274444
朵拉·布莱恩/罗伯特·斯蒂芬斯/丽塔·塔欣厄姆/穆雷·梅尔文/保罗·丹夸/迈克尔·比尔顿/Eunice Black/David Boliver/Margo Cunningham/A. Goodman/John Harrison/Veronica Howard/Moira Kaye/Graham Roberts/Valerie Scarden,1073820/1010720/1032395/1275081/1083898/1063774/*/*/*/*/*/*/*/1139520/*
达科塔·范宁/奎恩·拉提法/詹妮弗·哈德森/艾丽西亚·凯斯/苏菲·奥康内多/保罗·贝坦尼/海莉·伯顿/崔斯坦·瓦尔德斯,1013785/1031870/1049673/1004624/1013866/1003482/1009281/1009348
杰瑞·宋飞/蕾妮·齐薇格/马修·布罗德里克/约翰·古德曼/克里斯·洛克/凯西·贝茨,1044920/1054418/1000045/1017898/1004578/1010555
朱莉·安德鲁斯/詹姆斯·福克斯/玛丽·泰勒·摩尔/卡罗尔·钱宁/约翰·加文,1041081/1080877/1013963/1004890/1000342
柳乐优弥/泽尻英龙华/陈柏霖/高冈奏辅/夏木真理,1000910/1004857/1211987/1155933/1045797
童玲/林豪,*/*
Betty Vergès,*
山口真里/高桥洋/吉冈睦雄,1332682/1298843/1347953
哈里·崔德威/Ben Huber/Hanna Brown/露丝·莱斯利,1049884/*/*/1265420
李希达/郝一平/许志威,1352881/1372463/*
歐陽玲瓏/李道洪/张威/张纪平/王菲/王宇/蔡位风/张淑娟/张陆生/吴丽珍/柯素云/陈传凯/尤琳,*/*/*/*/*/*/*/*/*/*/*/*/*
露西尔·鲍尔/戴斯·阿纳兹/玛约瑞·曼恩,1025227/1032047/1032345
张静初/何润东/金英民/倪虹洁/吴维彬/文祥,1016668/1050590/1042479/1274649/1341050/1326492
雪莉·斯托勒/托尼·洛·比安科/Mary Jane Higby/多莉丝·罗伯茨,1151910/1027556/1101954/1040590
Stephen Forsyth/Dagmar Lassander/Laura Betti,*/*/*
二阶堂富美/大杉涟/真木阳子/韩英惠/上田耕一/涩川清彦/高良健吾/永濑正敏,1315736/1134227/1028094/1042607/1003724/1011362/1042089/1010090
市川雷藏/成田純一郎,1050948/*
市川雷藏/藤村志保/久保菜穗子,1050948/1017057/1030363
市川雷蔵/中村玉緒/城健三朗,*/*/*
市川雷蔵/藤村志保/加藤嘉/高田美和,*/*/*/*
市川雷蔵/中村玉緒/姿美千子,*/*/*
富永みーな/塩沢兼人/潘恵子,*/*/*
NotDefined,NotDefined
理查·基尔/戴安·琳恩/格里高利·海因斯/鲍勃·霍斯金斯/詹姆斯·瑞马尔/尼古拉斯·凯奇/劳伦斯·菲什伯恩/汤姆·威兹,1040997/1053615/1004762/1041156/1013812/1054455/1022596/1036356
三国连太郎/西村晃/内藤武敏/中村英儿/楠英二郎/安井昌二,1119854/1008337/1020944/1049293/*/1024344
石坂浩二/中井贵一/川谷拓三/渡边笃史/小林稔侍/井上博一,*/1050774/1103315/1167954/*/*
Bernard Menez/伊夫·阿封索/Lydia Feld/Luis Rego/Pedro Armendáriz Jr./Rosa-Maria Gomes,1121102/1056440/*/*/1002848/*
巴贝特·施罗德/Claudine Soubrier/米歇尔·希哈董,1050086/*/1102020
NotDefined,NotDefined
小林聪美/伽奈/罇真佐子/光石研/盐见三省/美波/市川实和子/加濑亮/岸惠子,1019714/1329937/1274461/1029037/1015203/1050970/1034148/1191334/1023541
NotDefined,NotDefined
尹施允/李英雅/柳真/周元/申东宇/全光烈/钱忍和/全美善/吴在武/赵贞恩/崔允英/金所炫/崔子惠/朴圣雄/朴相勉,1275635/1313035/1197284/1316888/1365469/1007441/1315422/1038783/1324730/1274592/1322333/1318725/1322334/1327932/1006615
尼诺·曼弗雷迪/Johnny Dorelli/Anna Karina,1002907/*/*
礼萨·哈什米 Reza Hashemi/迈赫迪·希尔万法尔 Mehdi Shirvanfar,*/*
埃里克斯·肯德里克/Shannen Fields/Jason McLeod/James Blackwell/Bailey Cave/Steve Williams/Tracy Goode/Erin Bethea,1308560/*/*/*/*/*/1037591/1239498
Tomas Milian/Gian Maria Volontè/William Berger,*/*/*
丽芙·乌曼/厄兰·约瑟夫森/古纳尔·布约恩施特兰德,1036619/1019223/1041602
巴斯尔·拉斯博/尼格尔·布鲁斯/丹尼斯·霍伊/Arthur Margetson,1019116/1007156/1093585/1117772
David Bowie,*
雪儿/山姆·艾里奥特/埃里克·斯托尔兹,1044904/1022599/1027814
Michael Fitz/Ulrich Gebauer/达利娅·埃尔南德斯/克劳迪亚·米歇尔森/Patrick Rapold/宝拉·斯瑞姆/马里奥·萨拉格萨,1090777/1101148/1236613/1118822/1186347/1196738/1301637
NotDefined,NotDefined
英里德·图林/马克斯·冯·叙多夫/古纳尔·布约恩施特兰德,1005075/1002675/1041602
约翰·马利/琳恩·卡林/吉娜·罗兰兹/西摩·卡塞尔,1027967/1005337/1019052/1007074
洪金宝/吴耀汉/石天,1055887/1037408/1146001
Greta Garbo/Herbert Marshall/George Brent,*/*/*
爱德华·诺顿/娜奥米·沃茨/托比·琼斯/黛安娜·里格/黄秋生/列维·施瑞博尔/朱丽叶·霍兰德/艾伦·戴维/露西·弗勒/玛姬·斯蒂德/佐伊·特尔福德/夏雨/吕燕/冯瓅/玛丽-洛尔·德库洛/凯瑟琳·安/李滨/洛琳·劳伦斯/伊恩·伦威克/程思寒/亨利·赛洛,1035676/1016675/1107884/1009410/1050076/1027151/1344280/1014525/1344312/1150842/1315346/1041082/1319501/1319504/1344279/1333331/1289992/1344311/1344313/1323181/1366265
谭荣辉,1239957
耿乐/叶全真/李宗翰/赵仕瑾/吴兴国/李天柱/张雁名,1274576/1051995/1274732/1329003/1301324/1316516/1313605
陈冲/杨雅慧/陈凌/王进/Guang Lan Koh,1044964/1027334/1173729/1013529/*
NotDefined,NotDefined
古天乐/马丽/刘楚恬/黄星羱/阮兆祥/诗雅/蔡一智/蔡一杰,1027577/1319032/1345571/1375258/1274951/1313357/1015990/1006892
李淼/余培喧/周泳汐/肖凯飞/张鸣雪,1342753/1342757/1342756/1342755/1342754
关咏荷/江华/刘江/惠英红/刘玉翠/李家声/陈少霞/李家鼎,1011953/1274815/1274572/1016847/1274573/1319105/1275141/*
李羚/江韵辉/徐欢/王佳宁/马忱/谭念东/关强/徐岗/朱玉蓉/李克己/张钟英/曹翠芬/任申/劳力/戚力/刘安泰,1289997/1374144/*/1323699/*/*/*/*/*/1359583/1377150/1313674/*/*/*/*
水桥研二/近藤好美 /尾上绫华/花村怜美/水野理纱,1015108/1322235/1002382/1011007/1313379
柯佳嬿/张榕容/范植伟/吴慷仁/屈中恒/北村丰晴/陈亮材/吴震亚/张少怀/李永丰/李律/蔡信弘,1274458/1226703/1180695/1275665/1275593/1320959/1378407/1348628/1339540/1378408/1315716/1315949
纳兹夫·穆吉奇/塞娜达·阿里曼诺维奇/瑟穆萨·穆吉奇/桑德拉·穆吉奇,1326807/1326808/1326809/1326810
布莱德利·库珀/奥利维亚·王尔德/佐伊·索尔达娜/丹尼斯·奎德/杰瑞米·艾恩斯/迈克尔·麦基恩/詹姆斯·巴伯森 /本·巴恩斯/诺拉·阿娜泽德尔,1013757/1031795/1047985/1002679/1031216/1027868/1224906/1053622/1037169
埃里克·斯托尔兹/玛丽·斯图尔特·马斯特森/莉·汤普森/克莱格·谢佛/John Ashton/伊莱亚斯·科泰斯/莫莉·哈根,1027814/1009322/1019014/1048157/1060305/1031868/1099168
甄珍/柯俊雄/崔福生/武家麒/王戎/欧威,1274604/1101152/*/*/*/*
Matthew Bomer/Tim DeKay/格罗瑞亚·沃特西斯/威利·加森/蒂凡妮·西森,*/*/1313587/1031932/1004582
马特·波莫/蒂姆·迪凯/海莉·伯顿,1025059/1017978/1009281
马特·波莫/蒂姆·迪凯/威利·加森/蒂凡妮·西森/沃伦·科尔/沙利夫·阿特金斯,1025059/1017978/1031932/1004582/1220189/1004894
马特·波莫/蒂姆·迪凯/威利·加森/玛莎·托马森/海莉·伯顿/格雷格·亨利,1025059/1017978/1031932/1013837/1009281/1048224
马特·波莫/蒂姆·迪凯/蒂凡妮·西森/威利·加森/沃伦·科尔/沙利夫·阿特金斯,1025059/1017978/1004582/1031932/1220189/1004894
马特·波莫/蒂姆·迪凯/威利·加森/蒂凡妮·西森/沙利夫·阿特金斯/玛莎·托马森,1025059/1017978/1031932/1004582/1004894/1013837
海伦·瑞狄/吉姆·戴尔/米基·鲁尼/谢利·温特斯,1040870/1022855/1054487/1025237
仙杜拉/思维/陈萍/王侠,*/*/1011386/*
Vincent Price/Barrie Ingham (Voice)/Basil Rathbone (Voice),*/*/*
Katie Leigh/Lorenzo Music/Noelle North/June Foray/Michael Rye/Paul Winchell/Corey Burton,*/*/*/*/*/*/*
芭芭拉·史翠珊/奥马尔·沙里夫/凯·梅德福/安妮·弗朗西丝/沃尔特·皮金,1048139/1002711/1122062/1049829/1027482
安吉·哈蒙/萨莎·亚历山大/约旦·布里奇斯/布鲁斯·麦克吉尔/洛南·布雷科,1022613/1044726/1068939/1010626/1027197
安吉·哈蒙/萨莎·亚历山大/约旦·布里奇斯/布鲁斯·麦克吉尔/洛南·布雷科/安娜贝丝·吉什/格雷戈里·哈里森/克里斯蒂娜·张,1022613/1044726/1068939/1010626/1027197/1031928/1055958/1077486
安吉·哈蒙/萨莎·亚历山大/李·汤普森·扬/布鲁斯·麦克吉尔/约旦·布里奇斯/比利·伯克,1022613/1044726/1165146/1010626/1068939/1036324
Peter Falk/Alan Arkin,*/*
广川太一郎/富田耕生/浅上洋子,*/*/*
克利夫顿·韦伯/玛琳·奥哈拉/罗伯特·杨,1040793/1025244/1055111
乐蒂/胡金铨/杨志卿/张翠英,1080805/1048426/1068607/1363888
Rita Hayworth/Rex Harrison,*/*
詹姆斯·柯本/迈克尔·萨拉兹/翠施·范·德沃尔/沃尔特·皮金,1049562/1019144/1032378/1027482
林保怡/吴启华/马浚伟/蔡少芬/陈慧珊/苏永康/张家辉/陈芷菁/陈美琪/梁婉静/曹众,1274606/1274420/1043126/1050946/1020025/1155115/1037273/1076065/1276092/1314748/1312851
